,date,N_elements,Rank,Score,Items,Price,Close
361,2021-08-23,9798,7072,52.494,2,65.75,3319.25732421875
362,2021-08-23,9798,7072,52.494,2,60.0,3319.25732421875
363,2021-08-23,9890,6436,54.763,2,69.69,3319.25732421875
364,2021-08-23,9891,5066,59.78,2,75.0,3319.25732421875
365,2021-08-23,9905,1502,99.739,2,72.0,3319.25732421875
366,2021-08-23,9913,2565,77.5395,2,55.0,3319.25732421875
367,2021-08-23,9967,6280,54.8952,2,69.0,3319.25732421875
368,2021-08-23,9967,6280,54.8952,2,67.67,3319.25732421875
369,2021-02-19,53,3353,66.8761,2,22.0,1960.164794921875
370,2021-02-19,160,7794,50.0555,2,30.0,1960.164794921875
371,2021-02-19,744,210,323.7418,2,69.0,1960.164794921875
372,2021-02-19,1100,2775,72.5205,2,15.95,1960.164794921875
373,2021-02-19,1397,4485,62.7399,2,12.0,1960.164794921875
374,2021-02-19,1435,5768,55.7841,2,15.71,1960.164794921875
375,2021-02-19,1702,7072,52.494,2,19.95,1960.164794921875
376,2021-02-19,1719,6758,53.5401,2,15.0,1960.164794921875
377,2021-02-19,1794,2775,72.5205,2,19.0,1960.164794921875
378,2021-02-19,1814,8909,47.3371,2,13.0,1960.164794921875
379,2021-02-19,2015,4930,61.0982,2,41.0,1960.164794921875
380,2021-02-19,2127,9127,45.8101,2,14.92,1960.164794921875
381,2021-02-19,2220,8278,49.7292,2,12.5,1960.164794921875
382,2021-02-19,2310,4775,61.9858,2,31.0,1960.164794921875
383,2021-02-19,2353,489,166.3374,2,22.0,1960.164794921875
384,2021-02-19,2390,3807,63.5709,2,17.0,1960.164794921875
385,2021-02-19,2390,3807,63.5709,2,15.0,1960.164794921875
386,2021-02-19,2458,8909,47.3371,2,9.5,1960.164794921875
387,2021-02-19,2636,5066,59.78,2,12.65,1960.164794921875
388,2021-02-19,2653,3720,63.7399,2,16.0,1960.164794921875
389,2021-02-19,2681,86,952.3204,2,277.0,1960.164794921875
